,session,term,classification1,classification2,filter,tab,"E(A,N)","E(P,N)","E(P,A)","J(A,N)","J(P,N)","J(P,A)","S(A,N)","S(P,N)","S(P,A)"
2646,r_050_p,Temer,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99979967,0.99979967,0.9997951
2647,r_050_p,Temer,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.99996847,0.99996847,0.99996775
2648,r_050_p,Temer,Politician,Informative,until_2019-03-22,photos_tab,7,7,0,0.5384615384615384,0.5384615384615384,1.0,0.33838317,0.33838317,0.9996986
2649,r_050_p,Temer,Politician,Informative,until_2019-03-22,videos_tab,9,9,0,0.25,0.25,1.0,0.33012092,0.33012092,0.9997283
2650,r_050_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.11741796,0.11741796,0.99977386
2651,r_050_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.999826,0.999826,0.999822
2652,r_050_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99996847,0.99996847,0.99996775
2653,r_050_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,8,8,0,0.25,0.25,1.0,0.38314444,0.38314444,0.99975425
2654,r_050_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,9,9,0,0.25,0.25,1.0,0.31907386,0.31907386,0.9997901
2655,r_050_p,Temer,Politician,Informative,since_2019-03-24,top_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.20873207,0.20873207,0.9997901
2657,r_050_p,Temer,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99996847,0.99996847,0.99996775
2658,r_050_p,Temer,Politician,Informative,since_2019-03-24,photos_tab,9,9,0,0.25,0.25,1.0,0.13647246,0.13647246,0.99973965
2659,r_050_p,Temer,Politician,Informative,since_2019-03-24,videos_tab,9,8,6,0.17647058823529413,0.25,0.6666666666666666,0.20164292,0.30144754,0.34955025
2660,r_050_p,Pinochet,Politician,Informative,,top_tab,10,10,5,0.1111111111111111,0.1111111111111111,0.8181818181818182,0.2117015,0.23855948,0.523036
2661,r_050_p,Pinochet,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997635,0.9997635,0.99975806
2662,r_050_p,Pinochet,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
2663,r_050_p,Pinochet,Politician,Informative,,photos_tab,10,10,4,0.17647058823529413,0.25,0.8181818181818182,0.18233265,0.17017557,0.6843909
2664,r_050_p,Pinochet,Politician,Informative,,videos_tab,10,10,0,0.25,0.25,1.0,0.1731895,0.1731895,0.9996788
2665,r_050_p,Pinochet,Politician,Informative,until_2019-03-22,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.1875765,0.1875765,0.99970686
2666,r_050_p,Pinochet,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997005,0.9997005,0.99969363
2667,r_050_p,Pinochet,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
2668,r_050_p,Pinochet,Politician,Informative,until_2019-03-22,photos_tab,10,10,0,0.25,0.25,1.0,0.16879983,0.16879983,0.9997592
2669,r_050_p,Pinochet,Politician,Informative,until_2019-03-22,videos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.2352233,0.2352233,0.9997333
2670,r_050_p,Pinochet,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.42326814,0.42326814,0.99968314
2671,r_050_p,Pinochet,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973947,0.99973947,0.9997335
2672,r_050_p,Pinochet,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
2673,r_050_p,Pinochet,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,6,6,0,0.3333333333333333,0.3333333333333333,1.0,0.54045236,0.54045236,0.99976933
2674,r_050_p,Pinochet,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.37538922,0.37538922,0.9997487
2675,r_050_p,Pinochet,Politician,Informative,since_2019-03-24,top_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.21173692,0.21173692,0.99981666
2676,r_050_p,Pinochet,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997635,0.9997635,0.99975806
2678,r_050_p,Pinochet,Politician,Informative,since_2019-03-24,photos_tab,10,10,5,0.17647058823529413,0.25,0.8181818181818182,0.18233265,0.16024731,0.46638247
2679,r_050_p,Pinochet,Politician,Informative,since_2019-03-24,videos_tab,10,10,0,0.25,0.25,1.0,0.1620968,0.1620968,0.9996788
2680,r_050_p,Dilma Rousseff,Politician,Informative,,top_tab,10,10,0,0.25,0.25,1.0,0.19130102,0.19130102,0.999784
2681,r_050_p,Dilma Rousseff,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973744,0.99973744,0.9997314
2682,r_050_p,Dilma Rousseff,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.9999362,0.9999362,0.9999348
2683,r_050_p,Dilma Rousseff,Politician,Informative,,photos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.10460469,0.10460469,0.9997625
2685,r_050_p,Dilma Rousseff,Politician,Informative,until_2019-03-22,top_tab,7,7,0,0.6666666666666666,0.6666666666666666,1.0,0.46941796,0.46941796,0.9998096
2686,r_050_p,Dilma Rousseff,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99979585,0.99979585,0.99979115
2688,r_050_p,Dilma Rousseff,Politician,Informative,until_2019-03-22,photos_tab,9,9,4,0.42857142857142855,0.42857142857142855,1.0,0.2287113,0.24461976,0.67891896
2689,r_050_p,Dilma Rousseff,Politician,Informative,until_2019-03-22,videos_tab,9,9,0,0.1111111111111111,0.1111111111111111,1.0,0.26152632,0.26152632,0.9998107
2690,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.3445062,0.3445062,0.99974674
2691,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997786,0.9997786,0.99977356
2692,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999362,0.9999362,0.9999348
2693,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,10,10,0,0.5384615384615384,0.5384615384615384,1.0,0.1834662,0.1834662,0.99977636
2694,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,10,10,0,0.25,0.25,1.0,0.16348046,0.16348046,0.9998138
2695,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.19804399,0.19804399,0.9998066
2696,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973744,0.99973744,0.9997314
2697,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999362,0.9999362,0.9999348
2698,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,photos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.102276474,0.102276474,0.9997625
2699,r_050_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,videos_tab,10,10,1,0.1111111111111111,0.1111111111111111,0.8181818181818182,0.11522156,0.10040143,0.8956318
2700,r_050_p,#LulaLivreDomingoSDV,Politician,Opinion,,top_tab,8,8,0,0.3333333333333333,0.3333333333333333,1.0,0.24208924,0.24208924,0.9997335
2701,r_050_p,#LulaLivreDomingoSDV,Politician,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973226,0.99973226,0.9997261
2703,r_050_p,#LulaLivreDomingoSDV,Politician,Opinion,,photos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.20759946,0.20759946,0.99978966
2704,r_050_p,#LulaLivreDomingoSDV,Politician,Opinion,,videos_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.4932512,0.4932512,0.99982715
2715,r_050_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.28689873,0.28689873,0.9997335
2716,r_050_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973226,0.99973226,0.9997261
2718,r_050_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,photos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.18772699,0.18772699,0.99978966
2719,r_050_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,videos_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.4932512,0.4932512,0.99982715
2720,r_050_p,Michelzinho,Criticism,Opinion,,top_tab,6,6,4,0.5384615384615384,0.5384615384615384,1.0,0.5090288,0.5191964,0.56023586
2721,r_050_p,Michelzinho,Criticism,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998018,0.9998018,0.9997972
2722,r_050_p,Michelzinho,Criticism,Opinion,,people_tab,0,0,0,1.0,1.0,1.0,0.9997674,0.9997674,0.99976206
2723,r_050_p,Michelzinho,Criticism,Opinion,,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.26999813,0.26999813,0.9997674
2724,r_050_p,Michelzinho,Criticism,Opinion,,videos_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.25735003,0.25735003,0.9997512
2725,r_050_p,Michelzinho,Criticism,Opinion,until_2019-03-22,top_tab,10,10,0,0.25,0.25,1.0,0.18243036,0.18243036,0.9998292
2726,r_050_p,Michelzinho,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99983495,0.99983495,0.9998312
2727,r_050_p,Michelzinho,Criticism,Opinion,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.9997674,0.9997674,0.99976206
2728,r_050_p,Michelzinho,Criticism,Opinion,until_2019-03-22,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.24579005,0.24579005,0.9997674
2729,r_050_p,Michelzinho,Criticism,Opinion,until_2019-03-22,videos_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.12703665,0.12703665,0.99973196
2730,r_050_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.23195077,0.23195077,0.9997405
2731,r_050_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998088,0.9998088,0.99980444
2732,r_050_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9997674,0.9997674,0.99976206
2733,r_050_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,5,5,0,0.8181818181818182,0.8181818181818182,1.0,0.5051895,0.5051895,0.99980444
2735,r_050_p,Michelzinho,Criticism,Opinion,since_2019-03-24,top_tab,6,6,0,0.6666666666666666,0.6666666666666666,1.0,0.3544538,0.3544538,0.99979115
2736,r_050_p,Michelzinho,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998018,0.9998018,0.9997972
2737,r_050_p,Michelzinho,Criticism,Opinion,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9997674,0.9997674,0.99976206
2738,r_050_p,Michelzinho,Criticism,Opinion,since_2019-03-24,photos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.39737546,0.39737546,0.9997482
2739,r_050_p,Michelzinho,Criticism,Opinion,since_2019-03-24,videos_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.32429138,0.32429138,0.9997972
2740,r_050_p,Falta a Dilma,Criticism,Opinion,,top_tab,9,9,0,0.6666666666666666,0.6666666666666666,1.0,0.28862712,0.28862712,0.9997383
2741,r_050_p,Falta a Dilma,Criticism,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99969393,0.99969393,0.99968696
2743,r_050_p,Falta a Dilma,Criticism,Opinion,,photos_tab,9,9,0,0.1111111111111111,0.1111111111111111,1.0,0.3069832,0.3069832,0.99977535
2744,r_050_p,Falta a Dilma,Criticism,Opinion,,videos_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.281249,0.281249,0.99974155
2745,r_050_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,top_tab,10,10,0,0.25,0.25,1.0,0.37121046,0.37121046,0.9996557
2748,r_050_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,photos_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.24902599,0.24902599,0.99978673
2749,r_050_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,videos_tab,9,9,0,0.25,0.25,1.0,0.31059003,0.31059003,0.99972624
2750,r_050_p,Falta a Dilma,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.26432836,0.26432836,0.9997154
2751,r_050_p,Falta a Dilma,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997667,0.9997667,0.99976134
2753,r_050_p,Falta a Dilma,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,3,3,0,0.8181818181818182,0.8181818181818182,1.0,0.29105815,0.29105815,0.9997554
2755,r_050_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,top_tab,9,9,2,0.6666666666666666,0.6666666666666666,1.0,0.263439,0.272331,0.8340242
2756,r_050_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99969393,0.99969393,0.99968696
2758,r_050_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.17740498,0.17740498,0.99972206
2759,r_050_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,videos_tab,8,8,1,0.5384615384615384,0.5384615384615384,0.8181818181818182,0.15654947,0.17184888,0.91310227
2760,r_050_p,Vampirao,Criticism,Opinion,,top_tab,10,10,7,0.0,0.0,0.6666666666666666,0.0788216,0.09585348,0.17571725
2761,r_050_p,Vampirao,Criticism,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99981713,0.99981713,0.99981296
2762,r_050_p,Vampirao,Criticism,Opinion,,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
2763,r_050_p,Vampirao,Criticism,Opinion,,photos_tab,9,9,0,0.05263157894736842,0.05263157894736842,1.0,0.13584301,0.13584301,0.9997639
2764,r_050_p,Vampirao,Criticism,Opinion,,videos_tab,10,10,0,0.25,0.25,1.0,0.16549323,0.16549323,0.9997399
2765,r_050_p,Vampirao,Criticism,Opinion,until_2019-03-22,top_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.21447575,0.21447575,0.99980444
2766,r_050_p,Vampirao,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973094,0.99973094,0.9997248
2767,r_050_p,Vampirao,Criticism,Opinion,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
2768,r_050_p,Vampirao,Criticism,Opinion,until_2019-03-22,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.24387267,0.24387267,0.9997151
2769,r_050_p,Vampirao,Criticism,Opinion,until_2019-03-22,videos_tab,10,10,0,0.8181818181818182,0.8181818181818182,1.0,0.18261899,0.18261899,0.9997201
2770,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,7,7,0,0.3333333333333333,0.3333333333333333,1.0,0.29549056,0.29549056,0.9998837
2771,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997786,0.9997786,0.99977356
2772,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
2773,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,8,8,0,0.25,0.25,1.0,0.3205454,0.3205454,0.99982315
2774,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,videos_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.25047117,0.25047117,0.99974406
2775,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-24,top_tab,10,10,0,0.0,0.0,1.0,0.0900749,0.0900749,0.99977463
2776,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99981713,0.99981713,0.99981296
2777,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
2778,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-24,photos_tab,10,10,4,0.05263157894736842,0.05263157894736842,0.6666666666666666,0.072811395,0.054570615,0.52300555
2779,r_050_p,Vampirao,Criticism,Opinion,since_2019-03-24,videos_tab,9,9,2,0.25,0.25,1.0,0.18778184,0.18707411,0.710717
2780,r_050_p,Ate a Damares,Criticism,Opinion,,top_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.06942326,0.06942326,0.99970365
2781,r_050_p,Ate a Damares,Criticism,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.999798,0.999798,0.99979335
2783,r_050_p,Ate a Damares,Criticism,Opinion,,photos_tab,10,9,4,0.17647058823529413,0.17647058823529413,0.8181818181818182,0.05629483,0.06342107,0.37180227
2784,r_050_p,Ate a Damares,Criticism,Opinion,,videos_tab,10,10,0,0.25,0.25,1.0,0.09009138,0.09009138,0.99977356
2785,r_050_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,top_tab,10,10,0,0.25,0.25,1.0,0.11868814,0.11868814,0.99970824
2786,r_050_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.999831,0.999831,0.99982715
2788,r_050_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.06803572,0.06803572,0.99984574
2789,r_050_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,videos_tab,10,10,2,0.42857142857142855,0.5384615384615384,0.8181818181818182,0.11852521,0.10760465,0.7397157
2790,r_050_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.15055172,0.15055172,0.999738
2791,r_050_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99964905,0.99964905,0.999641
2793,r_050_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.33384898,0.33384898,0.9997318
2794,r_050_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,videos_tab,8,8,0,0.8181818181818182,0.8181818181818182,1.0,0.33286104,0.33286104,0.99976945
2795,r_050_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.08964667,0.08964667,0.99970365
2796,r_050_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.999798,0.999798,0.99979335
2798,r_050_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,photos_tab,9,10,4,0.17647058823529413,0.25,0.8181818181818182,0.17575534,0.10034135,0.5173009
2799,r_050_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,videos_tab,9,9,2,0.3333333333333333,0.3333333333333333,1.0,0.10066229,0.07662058,0.81078863
2800,r_060_p,Articulacao,Issues,Informative,,top_tab,10,10,5,0.0,0.0,0.8181818181818182,0.03958556,0.03264332,0.35518152
2801,r_060_p,Articulacao,Issues,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99977267,0.99977267,0.9997674
2802,r_060_p,Articulacao,Issues,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
2803,r_060_p,Articulacao,Issues,Informative,,photos_tab,10,10,4,0.0,0.0,0.8181818181818182,0.07102844,0.060914487,0.61752105
2804,r_060_p,Articulacao,Issues,Informative,,videos_tab,9,9,0,0.25,0.25,1.0,0.15863675,0.15863675,0.9998005
2805,r_060_p,Articulacao,Issues,Informative,until_2019-03-22,top_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.113527656,0.113527656,0.99978894
2806,r_060_p,Articulacao,Issues,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998368,0.9998368,0.99983305
2807,r_060_p,Articulacao,Issues,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
2808,r_060_p,Articulacao,Issues,Informative,until_2019-03-22,photos_tab,10,10,0,0.0,0.0,1.0,0.11093548,0.11093548,0.9998066
2809,r_060_p,Articulacao,Issues,Informative,until_2019-03-22,videos_tab,10,10,0,0.25,0.25,1.0,0.11604643,0.11604643,0.9996865
2810,r_060_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.09781173,0.09781173,0.99972665
2811,r_060_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997769,0.9997769,0.99977183
2812,r_060_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
2813,r_060_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,photos_tab,9,9,0,0.05263157894736842,0.05263157894736842,1.0,0.28120816,0.28120816,0.9997673
2814,r_060_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,videos_tab,9,9,0,0.8181818181818182,0.8181818181818182,1.0,0.16502759,0.16502759,0.9997512
2815,r_060_p,Articulacao,Issues,Informative,since_2019-03-24,top_tab,10,10,0,0.0,0.0,1.0,0.056041986,0.056041986,0.99964297
2816,r_060_p,Articulacao,Issues,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99977267,0.99977267,0.9997674
2817,r_060_p,Articulacao,Issues,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
2818,r_060_p,Articulacao,Issues,Informative,since_2019-03-24,photos_tab,10,10,4,0.0,0.0,0.8181818181818182,0.07102844,0.060914487,0.61752105
2819,r_060_p,Articulacao,Issues,Informative,since_2019-03-24,videos_tab,9,9,0,0.25,0.25,1.0,0.15863675,0.15863675,0.9998005
2820,r_060_p,#OuReformaOuQuebra,Issues,Opinion,,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.22929804,0.22929804,0.99974674
2821,r_060_p,#OuReformaOuQuebra,Issues,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99982184,0.99982184,0.9998178
2823,r_060_p,#OuReformaOuQuebra,Issues,Opinion,,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.24492507,0.24492507,0.9997121
